time,open,high,low,close,Volume
1771549980,24922.75,24931.25,24922.75,24928.25,863
1771550040,24927.75,24936,24926.5,24931.75,968
1771550100,24931.75,24932.25,24920.75,24922.25,951
1771550160,24923.75,24927.75,24921,24923.5,446
1771550220,24923.25,24925,24912,24916.5,864
1771550280,24916.5,24918,24908,24917,690
1771550340,24916.75,24917,24913.5,24914,164
1771550400,24916.5,24919.5,24914.5,24918.5,242
1771550460,24918.25,24923.5,24916.25,24922,570
1771550520,24921.75,24925.25,24918,24923,421
1771550580,24922.75,24925.25,24918.75,24923.5,315
1771550640,24923.75,24927,24922.25,24922.25,255
1771550700,24923.25,24924.5,24916,24916.5,331
1771550760,24916.5,24917.75,24911.25,24912.5,457
1771550820,24911.5,24917.25,24910.5,24915.25,413
1771550880,24915,24917.75,24913.75,24915.75,165
1771550940,24915.5,24922.5,24914.75,24921.25,271
1771551000,24920.5,24920.5,24912.25,24919.25,509
1771551060,24919.75,24924.75,24918.75,24923.25,400
1771551120,24922.75,24926,24918,24919.25,265
1771551180,24920,24923,24918.25,24922.25,159
1771551240,24922.25,24923,24917,24919,124
1771551300,24918.75,24920.75,24913.25,24920.75,379
1771551360,24919.25,24921,24914.75,24916,133
1771551420,24915.25,24916.25,24912,24914.5,213
1771551480,24913.75,24917,24912.5,24915,149
1771551540,24914.25,24914.25,24909.75,24912.25,269
1771551600,24912,24912.75,24905.5,24907,440
1771551660,24907.25,24909,24901.5,24903.75,693
1771551720,24904,24906.25,24902.25,24902.75,310
1771551780,24903,24903,24898.75,24899.5,535
1771551840,24900,24905.5,24899,24901.5,408
1771551900,24901.5,24902.5,24894.25,24902,848
1771551960,24902.75,24904,24899.75,24900.25,313
1771552020,24900,24903,24897,24897,216
1771552080,24898,24899.5,24895,24898.75,309
1771552140,24899,24899,24892.75,24894.5,451
1771552200,24894.25,24897.5,24892.75,24892.75,234
1771552260,24893.25,24898.75,24891,24897,355
1771552320,24896.75,24900,24895.75,24898.25,223
1771552380,24898.25,24910.5,24895.5,24907.75,852
1771552440,24908,24913.25,24906.75,24907.75,669
1771552500,24907.5,24912.25,24906.75,24911.5,300
1771552560,24911.75,24918.25,24910.75,24916.75,538
1771552620,24917.25,24919.25,24912.25,24913.5,352
1771552680,24913.5,24915.5,24904.5,24907,701
1771552740,24906.25,24908,24904.75,24906.5,210
1771552800,24907,24912.75,24906.75,24908.5,399
1771552860,24908.25,24915.25,24908.25,24911.75,353
1771552920,24911.75,24919.25,24911.75,24917.75,268
1771552980,24917.75,24931,24917.5,24928.75,898
1771553040,24929,24933.5,24927,24932,489
1771553100,24932.25,24934,24925.75,24928.75,583
1771553160,24929,24932.5,24924.25,24928.25,401
1771553220,24927.75,24931,24925.5,24926.75,316
1771553280,24926.75,24927.25,24919.5,24919.75,520
1771553340,24919.75,24920,24914,24916.5,442
1771553400,24916.25,24917.25,24907,24908.25,572
1771553460,24909,24909.25,24901,24905.5,628
1771553520,24905.25,24907.5,24897.5,24898.75,546
1771553580,24898.75,24898.75,24891.5,24893.25,601
1771553640,24893.25,24896.25,24891.5,24893.75,561
1771553700,24893.75,24894.5,24887.25,24888.5,986
1771553760,24889.25,24898.5,24884.25,24897,965
1771553820,24897,24902.25,24888.5,24890.5,796
1771553880,24890.25,24897.75,24888.75,24892.5,348
1771553940,24892.25,24894.75,24889.5,24893,187
1771554000,24893.5,24894.75,24890.75,24893.5,220
1771554060,24893.5,24896,24889.25,24890.25,254
1771554120,24889.5,24892,24886,24888,302
1771554180,24888.5,24895.25,24888.5,24893.75,267
1771554240,24894.25,24895,24891.75,24894,116
1771554300,24894.25,24894.25,24886,24888.5,283
1771554360,24888.75,24889.25,24883,24886.25,630
1771554420,24886.75,24891.75,24886.5,24888.75,374
1771554480,24887.75,24888.25,24884.5,24885.25,218
1771554540,24885.75,24890,24884.5,24888.5,241
1771554600,24888.25,24893.75,24887,24891.25,474
1771554660,24890.75,24899.75,24890,24897.75,635
1771554720,24898,24902,24897.75,24901.25,430
1771554780,24900.5,24901,24894,24895.25,326
1771554840,24894.75,24898,24894.5,24895.75,192
1771554900,24896,24902.5,24893.75,24899.75,342
1771554960,24899.5,24901.75,24894.75,24895.5,201
1771555020,24895,24898,24894.75,24897.75,122
1771555080,24898,24905.25,24898,24903.75,400
1771555140,24903.25,24907.25,24900.25,24900.5,514
1771555200,24901,24904.5,24898.5,24902,249
1771555260,24902,24903.25,24897.25,24898.25,230
1771555320,24899.25,24902.25,24897.5,24900.25,230
1771555380,24900.25,24901.5,24893.25,24894.75,531
1771555440,24894.75,24896.5,24888,24889.75,459
