time,open,high,low,close,Volume
1676588400,12461,12464,12265.5,12390,1120246
1676847600,12383,12418,12091.5,12096.75,1052640
1677020400,12111.25,12190.75,12034.25,12097.5,1075725
1677106800,12175.5,12261,12028,12207.5,1012344
1677193200,12191.25,12214.25,11922.75,11997,1027180
1677452400,12002.25,12189.5,11987.75,12083.25,849862
1677538800,12092,12173.75,12025.75,12072.25,914267
1677625200,12042.75,12142,11925,11961.75,968760
1677711600,11968.5,12096.25,11831.5,12062,976826
1677798000,12050.75,12329.75,12012.25,12311.25,877371
1678057200,12307.75,12485.75,12276,12323.5,900558
1678143600,12322.5,12381.75,12142.25,12169,1077645
1678230000,12174.75,12254.5,12108.5,12228.25,1024321
1678316400,12223,12353.75,11977,12007.25,1204893
1678402800,12008.75,12112,11796.5,11840.25,1664090
1678658400,11888,12095.75,11677,11931.75,857903
1678744800,12080.75,12356.5,12025,12337,1070196
1678831200,12328.5,12407,12093.25,12377.75,1297359
1678917600,12397.75,12734,12314,12715.5,1190673
1679004000,12710.25,12810,12569,12644.75,1277399
1679263200,12689.25,12750,12525.5,12688.5,1165935
1679349600,12698.75,12897.5,12676.25,12867.25,878604
1679436000,12873.5,13081.75,12677.5,12707,1119564
1679522400,12698.25,13031.5,12695,12854,1367957
1679608800,12872,12925.25,12726,12890.25,1275463
1679868000,12916,12976.25,12765.75,12788.5,974514
1679954400,12812,12833.5,12634.75,12732.5,821787
1680040800,12747,12993,12742,12965,823177
1680127200,12965,13112,12931.25,13082,853717
1680213600,13080,13311.5,13056.5,13301.75,817919
1680472800,13262.5,13278.75,13154.25,13270,818610
1680559200,13261.75,13348.75,13168.75,13219,906773
1680645600,13232,13247.25,13006,13079.75,846841
1680732000,13075.25,13191.25,12952.5,13170.75,86869
1680818400,13164.25,13190.5,13126,13170.75,86869
1681077600,13178,13206.25,12967.5,13158,766868
1681164000,13168.75,13209.25,13051.75,13074.75,830152
1681250400,13076,13241,12938,12952.25,1147937
1681336800,12955,13228.5,12925.25,13209.75,847188
1681423200,13181,13255,13056,13181.25,1018374
1681682400,13210,13218,13077,13186.5,881577
1681768800,13185.75,13298.5,13138.25,13193,915110
1681855200,13174,13227,13065,13183,824835
1681941600,13166,13199.75,13022,13074.25,971192
1682028000,13090,13121.75,12982.75,13090.5,898611
1682287200,13071.25,13134,12967.25,13056.5,834869
1682373600,13050.25,13059.75,12801,12809.5,992431
1682460000,12929.75,13012.5,12863,12887.75,1076220
1682546400,12962,13331.5,12936,13231.25,966685
1682632800,13220,13336.75,13168.75,13320.25,965388
1682892000,13316.25,13367.25,13258.75,13306.75,810359
1682978400,13288.5,13334.5,13111,13184.5,932745
1683064800,13163.25,13310,13079.75,13100.75,1018257
1683151200,13067.75,13172,13001.75,13043.75,1014116
1683237600,13059,13358.75,13055.75,13317.75,780711
1683496800,13315.5,13368,13254.5,13352.25,673681
1683583200,13336,13347.25,13249.25,13264.75,664563
1683669600,13261.5,13448,13202,13409.5,1150356
1683756000,13408.5,13472,13361.5,13446.5,946253
1683842400,13444,13494.75,13310,13396.25,853854
1684101600,13379.25,13479,13350,13468,719512
1684188000,13466.75,13554.25,13426.25,13483.25,785954
1684274400,13500.5,13669.25,13474,13643.5,801492
1684360800,13641.5,13913.75,13628.25,13894,974758
1684447200,13908.25,13960.5,13814.25,13858,913863
1684706400,13813.75,13946.75,13794.25,13902.5,778815
1684792800,13911.5,13977.25,13711,13728.75,879671
1684879200,13732,13845.25,13566.75,13650.25,966440
1684965600,13871.25,14031.5,13803,13976.5,1144408
1685052000,13981.75,14372.5,13924.75,14332.5,979505
1685311200,14418.25,14570,14336.25,14396.75,1222423
1685484000,14398,14430,14252.5,14300.5,1032191
1685570400,14290,14528.25,14248,14472.25,947341
1685656800,14494.5,14627.75,14470,14575.25,960375
1685916000,14582.75,14695.25,14512.75,14588.75,955175
1686002400,14582,14624,14505,14586.5,825671
1686088800,14593.5,14675.5,14305.5,14331.5,1110723
1686175200,14318.75,14527,14257,14503,961594
1686261600,14518.75,14688,14460.25,14556.25,987711
1686520800,14561.5,14826.75,14553.75,14800.5,346323
1686607200,15000.75,15151.75,14962.75,15099,856403
1686693600,15108.25,15244,14976,15199.25,1065797
1686780000,15226,15441,15066.25,15374,1033196
1686866400,15366,15475.5,15258.75,15268,1000125
1687125600,15302.5,15321.75,15126.25,15256.5,1052906
1687298400,15247,15273,15002.5,15044,945397
1687384800,15042,15238,14964,15214.75,994988
1687471200,15236,15236.5,14984.75,15058.25,998278
1687730400,15058.25,15152.25,14853.5,14856.5,1039539
1687816800,14874.75,15139.75,14862.5,15111.5,961486
1687903200,15087,15218.75,15021.25,15130,1099390
1687989600,15160.5,15202.75,15028.5,15100.25,988008
1688076000,15107,15376.5,15098.75,15337,782655
1688335200,15331.5,15392,15307.5,15364.75,429677
1688421600,15356.5,15431.75,15255.25,15360.75,868758
1688594400,15355,15365.75,15112,15238,954281
1688680800,15214,15359.75,15172,15181.75,1042065
1688940000,15195.75,15219.75,15063.5,15187,1025927
1689026400,15192.75,15279.75,15109,15260,930817
1689112800,15260,15507.75,15253.25,15444.75,1077628
1689199200,15459.75,15741.25,15455.75,15711.5,873031
1689285600,15699.5,15857.5,15658,15694.25,992104
1689544800,15690.25,15886.75,15661,15840.75,797555
1689631200,15827,16030,15733.5,15974.75,957136
1689717600,15952,16062.5,15911,15959.25,1093845
1689804000,15925.75,15925.75,15547.5,15592.25,1206792
1689890400,15594,15719.5,15522.25,15540,1151784
1690149600,15555.75,15618.25,15484.5,15561.25,912619
1690236000,15569.25,15736,15549,15673,826753
1690322400,15725.25,15739.5,15515,15610.75,1110099
1690408800,15639.25,15904,15512.5,15571,1350572
1690495200,15584,15895.75,15546.5,15847.5,1156299
1690754400,15849.5,15916.5,15791.25,15857.5,912108
1690840800,15867.5,15889,15728,15817.25,891307
1690927200,15769.5,15790,15413.25,15473,1263570
1691013600,15452.5,15552.25,15339.25,15438.75,1206265
1691100000,15444,15610.25,15336.5,15354,1403814
1691359200,15369.75,15495.25,15334.5,15485.5,1063835
1691445600,15490.75,15498,15216.25,15354.25,1058237
1691532000,15351.5,15432.75,15145,15178.25,1120131
1691618400,15202.25,15441.75,15136,15201.25,1460558
1691704800,15218.75,15266.75,15037.25,15095.75,1132060
1691964000,15105,15282.25,15020,15270.25,1044116
1692050400,15281.75,15335,15076,15106.5,1172726
1692136800,15113,15165.5,14921.75,14942.25,1130557
1692223200,14942.5,15018,14738.75,14778,1188060
1692309600,14750,14802.75,14609.25,14744,1318274
1692568800,14763.25,15013.75,14720.5,14985.75,1103987
1692655200,14972,15118.5,14931,14958.5,1141176
1692741600,14964,15355.75,14955.25,15195.5,1023851
1692828000,15341.25,15417.75,14816.75,14862,1514736
1692914400,14838,15049,14752.75,14979.25,1589191
1693173600,14991.75,15126.75,14973.25,15092.5,1170233
1693260000,15096,15430,15050,15415.75,1019044
1693346400,15424.25,15524.5,15361.25,15501.25,1117435
